image_id,modality,file_path,glare_score,corrected
2118_right.jpg,slit_lamp,dataset_01\cataract\2118_right.jpg,0.0,True
2119_right.jpg,slit_lamp,dataset_01\cataract\2119_right.jpg,0.0,True
2120_left.jpg,slit_lamp,dataset_01\cataract\2120_left.jpg,0.0,True
2120_right.jpg,slit_lamp,dataset_01\cataract\2120_right.jpg,0.0,True
2121_left.jpg,slit_lamp,dataset_01\cataract\2121_left.jpg,0.0,True
2122_left.jpg,slit_lamp,dataset_01\cataract\2122_left.jpg,0.02,True
2122_right.jpg,slit_lamp,dataset_01\cataract\2122_right.jpg,0.0,True
2123_left.jpg,slit_lamp,dataset_01\cataract\2123_left.jpg,0.04,True
2124_left.jpg,slit_lamp,dataset_01\cataract\2124_left.jpg,0.0,True
2125_left.jpg,slit_lamp,dataset_01\cataract\2125_left.jpg,0.0,True
2126_left.jpg,slit_lamp,dataset_01\cataract\2126_left.jpg,0.0,True
2126_right.jpg,slit_lamp,dataset_01\cataract\2126_right.jpg,0.0,True
2127_left.jpg,slit_lamp,dataset_01\cataract\2127_left.jpg,0.0,True
2127_right.jpg,slit_lamp,dataset_01\cataract\2127_right.jpg,0.0,True
2128_left.jpg,slit_lamp,dataset_01\cataract\2128_left.jpg,0.0,True
2128_right.jpg,slit_lamp,dataset_01\cataract\2128_right.jpg,0.0,True
2129_left.jpg,slit_lamp,dataset_01\cataract\2129_left.jpg,0.0,True
2129_right.jpg,slit_lamp,dataset_01\cataract\2129_right.jpg,0.0,True
2130_left.jpg,slit_lamp,dataset_01\cataract\2130_left.jpg,0.02,True
2130_right.jpg,slit_lamp,dataset_01\cataract\2130_right.jpg,0.0,True
2132_left.jpg,slit_lamp,dataset_01\cataract\2132_left.jpg,32.06,True
2133_left.jpg,slit_lamp,dataset_01\cataract\2133_left.jpg,0.95,True
2133_right.jpg,slit_lamp,dataset_01\cataract\2133_right.jpg,0.0,True
2134_left.jpg,slit_lamp,dataset_01\cataract\2134_left.jpg,0.0,True
2134_right.jpg,slit_lamp,dataset_01\cataract\2134_right.jpg,3.98,True
2135_left.jpg,slit_lamp,dataset_01\cataract\2135_left.jpg,4.2,True
2135_right.jpg,slit_lamp,dataset_01\cataract\2135_right.jpg,0.0,True
2136_left.jpg,slit_lamp,dataset_01\cataract\2136_left.jpg,0.0,True
2137_left.jpg,slit_lamp,dataset_01\cataract\2137_left.jpg,0.0,True
2137_right.jpg,slit_lamp,dataset_01\cataract\2137_right.jpg,0.0,True
2138_left.jpg,slit_lamp,dataset_01\cataract\2138_left.jpg,0.0,True
2138_right.jpg,slit_lamp,dataset_01\cataract\2138_right.jpg,0.0,True
2139_right.jpg,slit_lamp,dataset_01\cataract\2139_right.jpg,0.0,True
2140_left.jpg,slit_lamp,dataset_01\cataract\2140_left.jpg,0.0,True
2140_right.jpg,slit_lamp,dataset_01\cataract\2140_right.jpg,0.0,True
2141_right.jpg,slit_lamp,dataset_01\cataract\2141_right.jpg,0.0,True
2142_left.jpg,slit_lamp,dataset_01\cataract\2142_left.jpg,0.0,True
2142_right.jpg,slit_lamp,dataset_01\cataract\2142_right.jpg,0.0,True
2143_right.jpg,slit_lamp,dataset_01\cataract\2143_right.jpg,0.0,True
2144_left.jpg,slit_lamp,dataset_01\cataract\2144_left.jpg,0.0,True
2144_right.jpg,slit_lamp,dataset_01\cataract\2144_right.jpg,0.0,True
2145_left.jpg,slit_lamp,dataset_01\cataract\2145_left.jpg,0.0,True
2146_left.jpg,slit_lamp,dataset_01\cataract\2146_left.jpg,0.0,True
2146_right.jpg,slit_lamp,dataset_01\cataract\2146_right.jpg,1.33,True
2147_left.jpg,slit_lamp,dataset_01\cataract\2147_left.jpg,0.0,True
2149_right.jpg,slit_lamp,dataset_01\cataract\2149_right.jpg,0.0,True
2150_left.jpg,slit_lamp,dataset_01\cataract\2150_left.jpg,0.0,True
2150_right.jpg,slit_lamp,dataset_01\cataract\2150_right.jpg,0.0,True
2151_left.jpg,slit_lamp,dataset_01\cataract\2151_left.jpg,0.0,True
2151_right.jpg,slit_lamp,dataset_01\cataract\2151_right.jpg,0.84,True
2152_left.jpg,slit_lamp,dataset_01\cataract\2152_left.jpg,0.0,True
2153_left.jpg,slit_lamp,dataset_01\cataract\2153_left.jpg,0.0,True
2153_right.jpg,slit_lamp,dataset_01\cataract\2153_right.jpg,0.0,True
2154_left.jpg,slit_lamp,dataset_01\cataract\2154_left.jpg,0.0,True
2155_left.jpg,slit_lamp,dataset_01\cataract\2155_left.jpg,0.0,True
2155_right.jpg,slit_lamp,dataset_01\cataract\2155_right.jpg,0.0,True
2156_left.jpg,slit_lamp,dataset_01\cataract\2156_left.jpg,0.0,True
2157_left.jpg,slit_lamp,dataset_01\cataract\2157_left.jpg,0.0,True
2157_right.jpg,slit_lamp,dataset_01\cataract\2157_right.jpg,0.0,True
2158_left.jpg,slit_lamp,dataset_01\cataract\2158_left.jpg,0.45,True
2158_right.jpg,slit_lamp,dataset_01\cataract\2158_right.jpg,0.0,True
2159_left.jpg,slit_lamp,dataset_01\cataract\2159_left.jpg,0.0,True
2160_right.jpg,slit_lamp,dataset_01\cataract\2160_right.jpg,0.0,True
2161_right.jpg,slit_lamp,dataset_01\cataract\2161_right.jpg,0.0,True
2162_right.jpg,slit_lamp,dataset_01\cataract\2162_right.jpg,0.0,True
2163_left.jpg,slit_lamp,dataset_01\cataract\2163_left.jpg,0.0,True
2163_right.jpg,slit_lamp,dataset_01\cataract\2163_right.jpg,0.01,True
2164_left.jpg,slit_lamp,dataset_01\cataract\2164_left.jpg,0.0,True
2164_right.jpg,slit_lamp,dataset_01\cataract\2164_right.jpg,0.0,True
2165_right.jpg,slit_lamp,dataset_01\cataract\2165_right.jpg,0.0,True
2166_left.jpg,slit_lamp,dataset_01\cataract\2166_left.jpg,59.02,True
2167_left.jpg,slit_lamp,dataset_01\cataract\2167_left.jpg,0.7,True
2167_right.jpg,slit_lamp,dataset_01\cataract\2167_right.jpg,0.0,True
2168_left.jpg,slit_lamp,dataset_01\cataract\2168_left.jpg,56.17,True
2168_right.jpg,slit_lamp,dataset_01\cataract\2168_right.jpg,0.0,True
2169_left.jpg,slit_lamp,dataset_01\cataract\2169_left.jpg,0.0,True
2169_right.jpg,slit_lamp,dataset_01\cataract\2169_right.jpg,0.0,True
2170_left.jpg,slit_lamp,dataset_01\cataract\2170_left.jpg,0.0,True
2170_right.jpg,slit_lamp,dataset_01\cataract\2170_right.jpg,0.0,True
2171_left.jpg,slit_lamp,dataset_01\cataract\2171_left.jpg,24.36,True
2172_left.jpg,slit_lamp,dataset_01\cataract\2172_left.jpg,0.0,True
2173_right.jpg,slit_lamp,dataset_01\cataract\2173_right.jpg,0.0,True
2174_right.jpg,slit_lamp,dataset_01\cataract\2174_right.jpg,19.51,True
2175_left.jpg,slit_lamp,dataset_01\cataract\2175_left.jpg,20.62,True
2176_left.jpg,slit_lamp,dataset_01\cataract\2176_left.jpg,0.0,True
2176_right.jpg,slit_lamp,dataset_01\cataract\2176_right.jpg,0.0,True
2177_right.jpg,slit_lamp,dataset_01\cataract\2177_right.jpg,2.79,True
2178_left.jpg,slit_lamp,dataset_01\cataract\2178_left.jpg,0.0,True
2178_right.jpg,slit_lamp,dataset_01\cataract\2178_right.jpg,0.0,True
2179_left.jpg,slit_lamp,dataset_01\cataract\2179_left.jpg,0.87,True
2179_right.jpg,slit_lamp,dataset_01\cataract\2179_right.jpg,0.0,True
2180_left.jpg,slit_lamp,dataset_01\cataract\2180_left.jpg,1.22,True
2180_right.jpg,slit_lamp,dataset_01\cataract\2180_right.jpg,0.13,True
2181_left.jpg,slit_lamp,dataset_01\cataract\2181_left.jpg,15.62,True
2181_right.jpg,slit_lamp,dataset_01\cataract\2181_right.jpg,2.98,True
2182_left.jpg,slit_lamp,dataset_01\cataract\2182_left.jpg,11.07,True
2182_right.jpg,slit_lamp,dataset_01\cataract\2182_right.jpg,0.0,True
2183_left.jpg,slit_lamp,dataset_01\cataract\2183_left.jpg,0.0,True
2183_right.jpg,slit_lamp,dataset_01\cataract\2183_right.jpg,0.0,True
2184_left.jpg,slit_lamp,dataset_01\cataract\2184_left.jpg,0.0,True
2184_right.jpg,slit_lamp,dataset_01\cataract\2184_right.jpg,0.0,True
2185_left.jpg,slit_lamp,dataset_01\cataract\2185_left.jpg,0.0,True
2187_right.jpg,slit_lamp,dataset_01\cataract\2187_right.jpg,0.0,True
2189_left.jpg,slit_lamp,dataset_01\cataract\2189_left.jpg,0.0,True
2189_right.jpg,slit_lamp,dataset_01\cataract\2189_right.jpg,0.0,True
218_right.jpg,slit_lamp,dataset_01\cataract\218_right.jpg,0.0,True
2190_right.jpg,slit_lamp,dataset_01\cataract\2190_right.jpg,0.0,True
2191_right.jpg,slit_lamp,dataset_01\cataract\2191_right.jpg,0.0,True
2192_left.jpg,slit_lamp,dataset_01\cataract\2192_left.jpg,0.0,True
2192_right.jpg,slit_lamp,dataset_01\cataract\2192_right.jpg,0.0,True
2193_right.jpg,slit_lamp,dataset_01\cataract\2193_right.jpg,0.0,True
2194_left.jpg,slit_lamp,dataset_01\cataract\2194_left.jpg,0.07,True
2194_right.jpg,slit_lamp,dataset_01\cataract\2194_right.jpg,5.95,True
2195_left.jpg,slit_lamp,dataset_01\cataract\2195_left.jpg,0.0,True
2195_right.jpg,slit_lamp,dataset_01\cataract\2195_right.jpg,0.0,True
2196_right.jpg,slit_lamp,dataset_01\cataract\2196_right.jpg,0.0,True
2197_right.jpg,slit_lamp,dataset_01\cataract\2197_right.jpg,0.03,True
2198_left.jpg,slit_lamp,dataset_01\cataract\2198_left.jpg,0.0,True
2198_right.jpg,slit_lamp,dataset_01\cataract\2198_right.jpg,0.0,True
2199_left.jpg,slit_lamp,dataset_01\cataract\2199_left.jpg,0.0,True
2200_left.jpg,slit_lamp,dataset_01\cataract\2200_left.jpg,0.0,True
2201_right.jpg,slit_lamp,dataset_01\cataract\2201_right.jpg,0.0,True
2203_left.jpg,slit_lamp,dataset_01\cataract\2203_left.jpg,0.0,True
2203_right.jpg,slit_lamp,dataset_01\cataract\2203_right.jpg,0.0,True
2204_left.jpg,slit_lamp,dataset_01\cataract\2204_left.jpg,0.0,True
2205_right.jpg,slit_lamp,dataset_01\cataract\2205_right.jpg,0.0,True
2206_left.jpg,slit_lamp,dataset_01\cataract\2206_left.jpg,0.0,True
2206_right.jpg,slit_lamp,dataset_01\cataract\2206_right.jpg,0.38,True
2207_left.jpg,slit_lamp,dataset_01\cataract\2207_left.jpg,0.0,True
2207_right.jpg,slit_lamp,dataset_01\cataract\2207_right.jpg,0.0,True
2208_right.jpg,slit_lamp,dataset_01\cataract\2208_right.jpg,0.0,True
2209_left.jpg,slit_lamp,dataset_01\cataract\2209_left.jpg,0.0,True
2209_right.jpg,slit_lamp,dataset_01\cataract\2209_right.jpg,0.0,True
2210_left.jpg,slit_lamp,dataset_01\cataract\2210_left.jpg,0.0,True
2210_right.jpg,slit_lamp,dataset_01\cataract\2210_right.jpg,0.0,True
2211_left.jpg,slit_lamp,dataset_01\cataract\2211_left.jpg,0.0,True
2211_right.jpg,slit_lamp,dataset_01\cataract\2211_right.jpg,0.0,True
2212_left.jpg,slit_lamp,dataset_01\cataract\2212_left.jpg,0.0,True
2212_right.jpg,slit_lamp,dataset_01\cataract\2212_right.jpg,0.0,True
2213_left.jpg,slit_lamp,dataset_01\cataract\2213_left.jpg,0.0,True
2213_right.jpg,slit_lamp,dataset_01\cataract\2213_right.jpg,0.0,True
2215_left.jpg,slit_lamp,dataset_01\cataract\2215_left.jpg,0.0,True
2216_left.jpg,slit_lamp,dataset_01\cataract\2216_left.jpg,0.0,True
2216_right.jpg,slit_lamp,dataset_01\cataract\2216_right.jpg,0.0,True
2217_left.jpg,slit_lamp,dataset_01\cataract\2217_left.jpg,0.0,True
2217_right.jpg,slit_lamp,dataset_01\cataract\2217_right.jpg,0.0,True
2218_right.jpg,slit_lamp,dataset_01\cataract\2218_right.jpg,0.0,True
2219_left.jpg,slit_lamp,dataset_01\cataract\2219_left.jpg,0.0,True
2219_right.jpg,slit_lamp,dataset_01\cataract\2219_right.jpg,0.0,True
2220_right.jpg,slit_lamp,dataset_01\cataract\2220_right.jpg,0.0,True
2221_left.jpg,slit_lamp,dataset_01\cataract\2221_left.jpg,0.11,True
2221_right.jpg,slit_lamp,dataset_01\cataract\2221_right.jpg,0.0,True
2222_left.jpg,slit_lamp,dataset_01\cataract\2222_left.jpg,0.0,True
2223_left.jpg,slit_lamp,dataset_01\cataract\2223_left.jpg,0.0,True
2223_right.jpg,slit_lamp,dataset_01\cataract\2223_right.jpg,0.0,True
2225_left.jpg,slit_lamp,dataset_01\cataract\2225_left.jpg,0.0,True
2225_right.jpg,slit_lamp,dataset_01\cataract\2225_right.jpg,0.0,True
2226_left.jpg,slit_lamp,dataset_01\cataract\2226_left.jpg,0.0,True
2226_right.jpg,slit_lamp,dataset_01\cataract\2226_right.jpg,0.0,True
2227_left.jpg,slit_lamp,dataset_01\cataract\2227_left.jpg,0.0,True
2227_right.jpg,slit_lamp,dataset_01\cataract\2227_right.jpg,0.0,True
2228_right.jpg,slit_lamp,dataset_01\cataract\2228_right.jpg,0.0,True
2229_left.jpg,slit_lamp,dataset_01\cataract\2229_left.jpg,0.0,True
2231_right.jpg,slit_lamp,dataset_01\cataract\2231_right.jpg,0.0,True
2232_left.jpg,slit_lamp,dataset_01\cataract\2232_left.jpg,0.0,True
2232_right.jpg,slit_lamp,dataset_01\cataract\2232_right.jpg,0.0,True
2233_left.jpg,slit_lamp,dataset_01\cataract\2233_left.jpg,0.0,True
2233_right.jpg,slit_lamp,dataset_01\cataract\2233_right.jpg,0.0,True
2234_left.jpg,slit_lamp,dataset_01\cataract\2234_left.jpg,0.0,True
2234_right.jpg,slit_lamp,dataset_01\cataract\2234_right.jpg,0.0,True
2235_left.jpg,slit_lamp,dataset_01\cataract\2235_left.jpg,0.0,True
2236_left.jpg,slit_lamp,dataset_01\cataract\2236_left.jpg,0.0,True
2236_right.jpg,slit_lamp,dataset_01\cataract\2236_right.jpg,0.0,True
2237_right.jpg,slit_lamp,dataset_01\cataract\2237_right.jpg,0.0,True
2239_left.jpg,slit_lamp,dataset_01\cataract\2239_left.jpg,0.0,True
2239_right.jpg,slit_lamp,dataset_01\cataract\2239_right.jpg,0.0,True
2240_left.jpg,slit_lamp,dataset_01\cataract\2240_left.jpg,0.0,True
2240_right.jpg,slit_lamp,dataset_01\cataract\2240_right.jpg,0.0,True
2241_left.jpg,slit_lamp,dataset_01\cataract\2241_left.jpg,0.0,True
2242_left.jpg,slit_lamp,dataset_01\cataract\2242_left.jpg,0.0,True
2242_right.jpg,slit_lamp,dataset_01\cataract\2242_right.jpg,0.0,True
2243_left.jpg,slit_lamp,dataset_01\cataract\2243_left.jpg,0.0,True
2243_right.jpg,slit_lamp,dataset_01\cataract\2243_right.jpg,0.0,True
2244_right.jpg,slit_lamp,dataset_01\cataract\2244_right.jpg,0.05,True
2246_left.jpg,slit_lamp,dataset_01\cataract\2246_left.jpg,0.0,True
2246_right.jpg,slit_lamp,dataset_01\cataract\2246_right.jpg,0.0,True
2247_left.jpg,slit_lamp,dataset_01\cataract\2247_left.jpg,0.0,True
2247_right.jpg,slit_lamp,dataset_01\cataract\2247_right.jpg,0.0,True
2248_left.jpg,slit_lamp,dataset_01\cataract\2248_left.jpg,0.0,True
2248_right.jpg,slit_lamp,dataset_01\cataract\2248_right.jpg,0.0,True
2251_right.jpg,slit_lamp,dataset_01\cataract\2251_right.jpg,0.0,True
2262_left.jpg,slit_lamp,dataset_01\cataract\2262_left.jpg,0.31,True
2282_right.jpg,slit_lamp,dataset_01\cataract\2282_right.jpg,0.0,True
24_right.jpg,slit_lamp,dataset_01\cataract\24_right.jpg,0.0,True
254_left.jpg,slit_lamp,dataset_01\cataract\254_left.jpg,0.45,True
294_left.jpg,slit_lamp,dataset_01\cataract\294_left.jpg,0.04,True
330_left.jpg,slit_lamp,dataset_01\cataract\330_left.jpg,7.53,True
345_right.jpg,slit_lamp,dataset_01\cataract\345_right.jpg,0.0,True
354_right.jpg,slit_lamp,dataset_01\cataract\354_right.jpg,0.69,True
448_left.jpg,slit_lamp,dataset_01\cataract\448_left.jpg,0.0,True
465_left.jpg,slit_lamp,dataset_01\cataract\465_left.jpg,0.0,True
477_left.jpg,slit_lamp,dataset_01\cataract\477_left.jpg,0.0,True
477_right.jpg,slit_lamp,dataset_01\cataract\477_right.jpg,0.0,True
553_left.jpg,slit_lamp,dataset_01\cataract\553_left.jpg,0.0,True
553_right.jpg,slit_lamp,dataset_01\cataract\553_right.jpg,0.0,True
560_left.jpg,slit_lamp,dataset_01\cataract\560_left.jpg,0.0,True
560_right.jpg,slit_lamp,dataset_01\cataract\560_right.jpg,0.0,True
594_left.jpg,slit_lamp,dataset_01\cataract\594_left.jpg,0.0,True
611_left.jpg,slit_lamp,dataset_01\cataract\611_left.jpg,0.0,True
625_left.jpg,slit_lamp,dataset_01\cataract\625_left.jpg,0.0,True
625_right.jpg,slit_lamp,dataset_01\cataract\625_right.jpg,0.0,True
629_left.jpg,slit_lamp,dataset_01\cataract\629_left.jpg,0.0,True
691_left.jpg,slit_lamp,dataset_01\cataract\691_left.jpg,4.78,True
726_left.jpg,slit_lamp,dataset_01\cataract\726_left.jpg,0.0,True
726_right.jpg,slit_lamp,dataset_01\cataract\726_right.jpg,0.0,True
750_left.jpg,slit_lamp,dataset_01\cataract\750_left.jpg,0.08,True
769_right.jpg,slit_lamp,dataset_01\cataract\769_right.jpg,0.0,True
809_left.jpg,slit_lamp,dataset_01\cataract\809_left.jpg,0.0,True
81_left.jpg,slit_lamp,dataset_01\cataract\81_left.jpg,0.02,True
81_right.jpg,slit_lamp,dataset_01\cataract\81_right.jpg,4.61,True
820_left.jpg,slit_lamp,dataset_01\cataract\820_left.jpg,0.0,True
824_left.jpg,slit_lamp,dataset_01\cataract\824_left.jpg,27.98,True
874_left.jpg,slit_lamp,dataset_01\cataract\874_left.jpg,0.0,True
907_left.jpg,slit_lamp,dataset_01\cataract\907_left.jpg,0.0,True
949_right.jpg,slit_lamp,dataset_01\cataract\949_right.jpg,0.0,True
955_right.jpg,slit_lamp,dataset_01\cataract\955_right.jpg,0.0,True
970_left.jpg,slit_lamp,dataset_01\cataract\970_left.jpg,0.0,True
970_right.jpg,slit_lamp,dataset_01\cataract\970_right.jpg,0.0,True
999_left.jpg,slit_lamp,dataset_01\cataract\999_left.jpg,0.0,True
999_right.jpg,slit_lamp,dataset_01\cataract\999_right.jpg,0.0,True
cataract_001.png,slit_lamp,dataset_01\cataract\cataract_001.png,0.0,True
cataract_002.png,slit_lamp,dataset_01\cataract\cataract_002.png,0.0,True
cataract_003.png,slit_lamp,dataset_01\cataract\cataract_003.png,0.0,True
cataract_004.png,slit_lamp,dataset_01\cataract\cataract_004.png,0.0,True
cataract_005.png,slit_lamp,dataset_01\cataract\cataract_005.png,0.0,True
cataract_006.png,slit_lamp,dataset_01\cataract\cataract_006.png,0.0,True
cataract_007.png,slit_lamp,dataset_01\cataract\cataract_007.png,0.0,True
cataract_008.png,slit_lamp,dataset_01\cataract\cataract_008.png,0.0,True
cataract_009.png,slit_lamp,dataset_01\cataract\cataract_009.png,0.0,True
cataract_010.png,slit_lamp,dataset_01\cataract\cataract_010.png,0.0,True
cataract_011.png,slit_lamp,dataset_01\cataract\cataract_011.png,0.0,True
cataract_012.png,slit_lamp,dataset_01\cataract\cataract_012.png,0.0,True
cataract_013.png,slit_lamp,dataset_01\cataract\cataract_013.png,0.0,True
cataract_014.png,slit_lamp,dataset_01\cataract\cataract_014.png,0.0,True
cataract_015.png,slit_lamp,dataset_01\cataract\cataract_015.png,0.0,True
cataract_016.png,slit_lamp,dataset_01\cataract\cataract_016.png,0.0,True
cataract_017.png,slit_lamp,dataset_01\cataract\cataract_017.png,0.0,True
cataract_018.png,slit_lamp,dataset_01\cataract\cataract_018.png,0.0,True
cataract_019.png,slit_lamp,dataset_01\cataract\cataract_019.png,0.0,True
cataract_020.png,slit_lamp,dataset_01\cataract\cataract_020.png,0.0,True
cataract_021.png,slit_lamp,dataset_01\cataract\cataract_021.png,0.0,True
cataract_022.png,slit_lamp,dataset_01\cataract\cataract_022.png,0.0,True
cataract_023.png,slit_lamp,dataset_01\cataract\cataract_023.png,0.0,True
cataract_024.png,slit_lamp,dataset_01\cataract\cataract_024.png,0.0,True
cataract_025.png,slit_lamp,dataset_01\cataract\cataract_025.png,0.0,True
cataract_026.png,slit_lamp,dataset_01\cataract\cataract_026.png,0.0,True
cataract_027.png,slit_lamp,dataset_01\cataract\cataract_027.png,0.0,True
cataract_028.png,slit_lamp,dataset_01\cataract\cataract_028.png,0.0,True
cataract_029.png,slit_lamp,dataset_01\cataract\cataract_029.png,0.0,True
cataract_030.png,slit_lamp,dataset_01\cataract\cataract_030.png,0.0,True
cataract_031.png,slit_lamp,dataset_01\cataract\cataract_031.png,0.0,True
cataract_032.png,slit_lamp,dataset_01\cataract\cataract_032.png,0.0,True
cataract_033.png,slit_lamp,dataset_01\cataract\cataract_033.png,0.0,True
cataract_034.png,slit_lamp,dataset_01\cataract\cataract_034.png,0.0,True
cataract_035.png,slit_lamp,dataset_01\cataract\cataract_035.png,0.0,True
cataract_036.png,slit_lamp,dataset_01\cataract\cataract_036.png,0.0,True
cataract_037.png,slit_lamp,dataset_01\cataract\cataract_037.png,0.0,True
cataract_038.png,slit_lamp,dataset_01\cataract\cataract_038.png,0.0,True
cataract_039.png,slit_lamp,dataset_01\cataract\cataract_039.png,0.0,True
cataract_040.png,slit_lamp,dataset_01\cataract\cataract_040.png,0.0,True
cataract_041.png,slit_lamp,dataset_01\cataract\cataract_041.png,0.0,True
cataract_042.png,slit_lamp,dataset_01\cataract\cataract_042.png,0.0,True
cataract_043.png,slit_lamp,dataset_01\cataract\cataract_043.png,0.0,True
cataract_044.png,slit_lamp,dataset_01\cataract\cataract_044.png,0.0,True
cataract_045.png,slit_lamp,dataset_01\cataract\cataract_045.png,0.0,True
cataract_046.png,slit_lamp,dataset_01\cataract\cataract_046.png,0.0,True
