filename,rel_path,image_source,NO_raw,NO_bin,NC_raw,NC_bin,CO_raw,CO_bin,PSC_raw,PSC_bin
1167_right.jpg,data\raw\slit_lamp\dataset_01\cataract\1167_right.jpg,slit_lamp,3.040699308,3,2.795957459,3,2.124459105,2,2.703260589,3
119_left.jpg,data\raw\slit_lamp\dataset_01\cataract\119_left.jpg,slit_lamp,2.119858276,2,1.726960133,2,2.123619403,2,2.198316044,2
1285_left.jpg,data\raw\slit_lamp\dataset_01\cataract\1285_left.jpg,slit_lamp,1.310697352,1,2.950267732,3,2.124819004,2,2.20750338,2
1415_left.jpg,data\raw\slit_lamp\dataset_01\cataract\1415_left.jpg,slit_lamp,1.516817189,2,2.00449183,2,2.123739355,2,2.104684092,2
1415_right.jpg,data\raw\slit_lamp\dataset_01\cataract\1415_right.jpg,slit_lamp,1.432331412,1,2.105534681,2,2.118103529,2,2.213520418,2
1435_left.jpg,data\raw\slit_lamp\dataset_01\cataract\1435_left.jpg,slit_lamp,2.499640552,2,2.262076791,2,2.123979265,2,2.663186133,3
1444_left.jpg,data\raw\slit_lamp\dataset_01\cataract\1444_left.jpg,slit_lamp,2.557114126,3,2.350469036,2,2.123379504,2,2.573636133,3
1452_left.jpg,data\raw\slit_lamp\dataset_01\cataract\1452_left.jpg,slit_lamp,2.606945189,3,2.610987691,3,2.124219182,2,2.703489146,3
1454_right.jpg,data\raw\slit_lamp\dataset_01\cataract\1454_right.jpg,slit_lamp,2.496124888,2,2.666129632,3,2.124339143,2,2.6551539,3
1456_left.jpg,data\raw\slit_lamp\dataset_01\cataract\1456_left.jpg,slit_lamp,3.183709458,3,4.966756993,5,2.083657908,2,2.995282915,3
1460_right.jpg,data\raw\slit_lamp\dataset_01\cataract\1460_right.jpg,slit_lamp,2.153640003,2,2.129002022,2,2.123139612,2,2.685872099,3
1468_left.jpg,data\raw\slit_lamp\dataset_01\cataract\1468_left.jpg,slit_lamp,2.624867843,3,2.716930484,3,2.116425537,2,2.881280987,3
1483_right.jpg,data\raw\slit_lamp\dataset_01\cataract\1483_right.jpg,slit_lamp,2.797298885,3,2.517801286,3,2.124459105,2,2.627896045,3
1484_left.jpg,data\raw\slit_lamp\dataset_01\cataract\1484_left.jpg,slit_lamp,2.374163674,2,2.684618169,3,2.121100818,2,2.659742184,3
1484_right.jpg,data\raw\slit_lamp\dataset_01\cataract\1484_right.jpg,slit_lamp,1.743261334,2,2.109500882,2,2.120261464,2,2.586607674,3
1490_right.jpg,data\raw\slit_lamp\dataset_01\cataract\1490_right.jpg,slit_lamp,3.122652763,3,2.78624156,3,2.100741676,2,2.722798987,3
188_right.jpg,data\raw\slit_lamp\dataset_01\cataract\188_right.jpg,slit_lamp,2.787002878,3,1.31237691,1,2.119901768,2,2.684398833,3
1968_left.jpg,data\raw\slit_lamp\dataset_01\cataract\1968_left.jpg,slit_lamp,2.661569777,3,2.538026618,3,2.122539913,2,2.494025965,2
1987_left.jpg,data\raw\slit_lamp\dataset_01\cataract\1987_left.jpg,slit_lamp,2.710137092,3,2.737188219,3,2.126978732,2,2.667348215,3
1994_left.jpg,data\raw\slit_lamp\dataset_01\cataract\1994_left.jpg,slit_lamp,3.002625455,3,2.57294998,3,2.122060186,2,2.654012037,3
2052_left.jpg,data\raw\slit_lamp\dataset_01\cataract\2052_left.jpg,slit_lamp,2.963360452,3,4.365682233,4,2.11906254,2,2.996191152,3
2052_right.jpg,data\raw\slit_lamp\dataset_01\cataract\2052_right.jpg,slit_lamp,2.914283067,3,4.397035905,4,2.124099222,2,2.907825547,3
2074_right.jpg,data\raw\slit_lamp\dataset_01\cataract\2074_right.jpg,slit_lamp,2.557593208,3,2.730510906,3,2.117264489,2,2.62285051,3
2095_right.jpg,data\raw\slit_lamp\dataset_01\cataract\2095_right.jpg,slit_lamp,2.101944714,2,1.595717686,2,2.089387947,2,2.424317633,2
2096_right.jpg,data\raw\slit_lamp\dataset_01\cataract\2096_right.jpg,slit_lamp,3.100342405,3,2.588892873,3,2.094285872,2,3.123489682,3
2097_right.jpg,data\raw\slit_lamp\dataset_01\cataract\2097_right.jpg,slit_lamp,1.673207622,2,1.320038109,1,2.090821153,2,1.888781035,2
2098_left.jpg,data\raw\slit_lamp\dataset_01\cataract\2098_left.jpg,slit_lamp,1.869559714,2,1.448259003,1,2.090343387,2,2.252047581,2
2098_right.jpg,data\raw\slit_lamp\dataset_01\cataract\2098_right.jpg,slit_lamp,2.448651641,2,2.050193607,2,2.089985083,2,2.721549268,3
2099_left.jpg,data\raw\slit_lamp\dataset_01\cataract\2099_left.jpg,slit_lamp,1.208982896,1,1.67676613,2,2.121100818,2,2.076028027,2
2100_right.jpg,data\raw\slit_lamp\dataset_01\cataract\2100_right.jpg,slit_lamp,2.607575366,3,2.040031592,2,2.12265985,2,2.503910383,3
2101_left.jpg,data\raw\slit_lamp\dataset_01\cataract\2101_left.jpg,slit_lamp,2.980907167,3,3.198936959,3,2.12170041,2,3.016269431,3
2101_right.jpg,data\raw\slit_lamp\dataset_01\cataract\2101_right.jpg,slit_lamp,3.083636866,3,2.887986496,3,2.126978732,2,3.073368672,3
2103_left.jpg,data\raw\slit_lamp\dataset_01\cataract\2103_left.jpg,slit_lamp,2.778149218,3,2.405268124,2,2.124219182,2,2.63889031,3
2103_right.jpg,data\raw\slit_lamp\dataset_01\cataract\2103_right.jpg,slit_lamp,2.801654038,3,2.628435884,3,2.123499453,2,2.670204458,3
2104_left.jpg,data\raw\slit_lamp\dataset_01\cataract\2104_left.jpg,slit_lamp,3.193273628,3,2.865479493,3,2.121940259,2,3.049381625,3
2104_right.jpg,data\raw\slit_lamp\dataset_01\cataract\2104_right.jpg,slit_lamp,2.577319345,3,2.356512225,2,2.121940259,2,2.695188695,3
2105_left.jpg,data\raw\slit_lamp\dataset_01\cataract\2105_left.jpg,slit_lamp,2.923949644,3,2.515923814,3,2.119901768,2,2.693514513,3
2105_right.jpg,data\raw\slit_lamp\dataset_01\cataract\2105_right.jpg,slit_lamp,2.522573709,3,2.235766286,2,2.123619403,2,2.405166689,2
2106_right.jpg,data\raw\slit_lamp\dataset_01\cataract\2106_right.jpg,slit_lamp,1.808126834,2,2.268945983,2,2.123259557,2,2.197230428,2
2107_left.jpg,data\raw\slit_lamp\dataset_01\cataract\2107_left.jpg,slit_lamp,2.952011957,3,2.926433248,3,2.101339713,2,2.697517684,3
2108_left.jpg,data\raw\slit_lamp\dataset_01\cataract\2108_left.jpg,slit_lamp,2.638039211,3,2.493525427,2,2.123859309,2,2.27880931,2
2108_right.jpg,data\raw\slit_lamp\dataset_01\cataract\2108_right.jpg,slit_lamp,3.082424699,3,2.675614357,3,2.12265985,2,2.764297595,3
2109_left.jpg,data\raw\slit_lamp\dataset_01\cataract\2109_left.jpg,slit_lamp,3.004773138,3,2.515043239,3,2.124339143,2,2.679115923,3
2109_right.jpg,data\raw\slit_lamp\dataset_01\cataract\2109_right.jpg,slit_lamp,2.570492459,3,2.269041651,2,2.11858302,2,2.566420811,3
2110_left.jpg,data\raw\slit_lamp\dataset_01\cataract\2110_left.jpg,slit_lamp,2.979699793,3,2.410705013,2,2.126018783,2,2.821567347,3
2110_right.jpg,data\raw\slit_lamp\dataset_01\cataract\2110_right.jpg,slit_lamp,2.696990443,3,2.173686529,2,2.125178919,2,2.594656382,3
2111_left.jpg,data\raw\slit_lamp\dataset_01\cataract\2111_left.jpg,slit_lamp,2.361777512,2,1.94613745,2,2.124099222,2,2.336380631,2
2113_left.jpg,data\raw\slit_lamp\dataset_01\cataract\2113_left.jpg,slit_lamp,1.143044205,1,1.45286262,1,2.127218737,2,1.830069225,2
2113_right.jpg,data\raw\slit_lamp\dataset_01\cataract\2113_right.jpg,slit_lamp,3.275336273,3,4.086762901,4,2.120381367,2,3.166896899,3
2114_left.jpg,data\raw\slit_lamp\dataset_01\cataract\2114_left.jpg,slit_lamp,2.587291246,3,4.673891398,5,2.12637875,2,2.865934848,3
2114_right.jpg,data\raw\slit_lamp\dataset_01\cataract\2114_right.jpg,slit_lamp,1.867404114,2,3.038469425,3,2.067209288,2,1.605906023,2
2115_right.jpg,data\raw\slit_lamp\dataset_01\cataract\2115_right.jpg,slit_lamp,2.411778385,2,2.290534284,2,2.119182424,2,2.751370484,3
2116_left.jpg,data\raw\slit_lamp\dataset_01\cataract\2116_left.jpg,slit_lamp,2.811836704,3,4.985072911,5,2.11966198,2,2.902575747,3
2116_right.jpg,data\raw\slit_lamp\dataset_01\cataract\2116_right.jpg,slit_lamp,2.743319254,3,4.13773816,4,2.120141564,2,2.842625108,3
2117_left.jpg,data\raw\slit_lamp\dataset_01\cataract\2117_left.jpg,slit_lamp,3.105889682,3,2.341168635,2,2.025076175,2,2.516371979,3
2118_right.jpg,data\raw\slit_lamp\dataset_01\cataract\2118_right.jpg,slit_lamp,3.237773247,3,2.799566617,3,2.025076175,2,3.137717821,3
2119_right.jpg,data\raw\slit_lamp\dataset_01\cataract\2119_right.jpg,slit_lamp,3.179314458,3,2.804371506,3,2.11966198,2,3.158297642,3
2120_left.jpg,data\raw\slit_lamp\dataset_01\cataract\2120_left.jpg,slit_lamp,3.126828375,3,2.618360827,3,2.124459105,2,3.006704986,3
2120_right.jpg,data\raw\slit_lamp\dataset_01\cataract\2120_right.jpg,slit_lamp,2.943667695,3,2.402642153,2,2.123979265,2,2.680598231,3
2121_left.jpg,data\raw\slit_lamp\dataset_01\cataract\2121_left.jpg,slit_lamp,2.274010533,2,1.77696809,2,2.123139612,2,2.472179116,2
2122_left.jpg,data\raw\slit_lamp\dataset_01\cataract\2122_left.jpg,slit_lamp,2.435717905,2,2.101199427,2,2.123379504,2,2.464120892,2
2122_right.jpg,data\raw\slit_lamp\dataset_01\cataract\2122_right.jpg,slit_lamp,2.827180585,3,2.190198794,2,2.123019669,2,2.613783952,3
2123_left.jpg,data\raw\slit_lamp\dataset_01\cataract\2123_left.jpg,slit_lamp,0.752752589,1,1.135257557,1,2.122779788,2,2.013921325,2
2124_left.jpg,data\raw\slit_lamp\dataset_01\cataract\2124_left.jpg,slit_lamp,1.838277561,2,1.629046095,2,2.121580488,2,2.278245324,2
2125_left.jpg,data\raw\slit_lamp\dataset_01\cataract\2125_left.jpg,slit_lamp,3.112320074,3,2.950660352,3,2.119182424,2,2.783832182,3
2126_left.jpg,data\raw\slit_lamp\dataset_01\cataract\2126_left.jpg,slit_lamp,3.231270633,3,3.258062311,3,2.060188588,2,2.967803347,3
2126_right.jpg,data\raw\slit_lamp\dataset_01\cataract\2126_right.jpg,slit_lamp,3.130223202,3,2.471200273,2,2.111393692,2,2.792187564,3
2127_left.jpg,data\raw\slit_lamp\dataset_01\cataract\2127_left.jpg,slit_lamp,2.706612167,3,2.859943439,3,2.122899727,2,2.646012513,3
2127_right.jpg,data\raw\slit_lamp\dataset_01\cataract\2127_right.jpg,slit_lamp,2.43065111,2,2.48960528,2,2.122899727,2,2.670396599,3
2128_left.jpg,data\raw\slit_lamp\dataset_01\cataract\2128_left.jpg,slit_lamp,2.846569252,3,2.331837964,2,2.123019669,2,2.61363177,3
2128_right.jpg,data\raw\slit_lamp\dataset_01\cataract\2128_right.jpg,slit_lamp,2.909052569,3,2.283317623,2,2.122779788,2,2.477205001,2
2129_left.jpg,data\raw\slit_lamp\dataset_01\cataract\2129_left.jpg,slit_lamp,2.661932116,3,2.771076537,3,2.123979265,2,2.8080281,3
2129_right.jpg,data\raw\slit_lamp\dataset_01\cataract\2129_right.jpg,slit_lamp,2.698605986,3,2.135188085,2,2.123259557,2,2.433751773,2
2130_left.jpg,data\raw\slit_lamp\dataset_01\cataract\2130_left.jpg,slit_lamp,1.295788336,1,1.74067818,2,2.118223399,2,2.335834309,2
2130_right.jpg,data\raw\slit_lamp\dataset_01\cataract\2130_right.jpg,slit_lamp,2.530208256,3,2.254760366,2,2.11858302,2,2.670756613,3
2132_left.jpg,data\raw\slit_lamp\dataset_01\cataract\2132_left.jpg,slit_lamp,2.891163246,3,1.227641206,1,2.240480374,2,1.510216367,2
2133_left.jpg,data\raw\slit_lamp\dataset_01\cataract\2133_left.jpg,slit_lamp,2.987027771,3,3.086467181,3,2.122899727,2,1.769923069,2
2133_right.jpg,data\raw\slit_lamp\dataset_01\cataract\2133_right.jpg,slit_lamp,2.639491327,3,2.996332479,3,2.006058199,2,2.643110468,3
2134_left.jpg,data\raw\slit_lamp\dataset_01\cataract\2134_left.jpg,slit_lamp,2.538936114,3,3.316145004,3,2.011485947,2,2.740073362,3
2134_right.jpg,data\raw\slit_lamp\dataset_01\cataract\2134_right.jpg,slit_lamp,3.015570316,3,2.126511361,2,2.230650228,2,1.711393817,2
2135_left.jpg,data\raw\slit_lamp\dataset_01\cataract\2135_left.jpg,slit_lamp,0.566744733,1,1.194458854,1,2.122899727,2,2.036529151,2
2135_right.jpg,data\raw\slit_lamp\dataset_01\cataract\2135_right.jpg,slit_lamp,2.710496541,3,2.270018009,2,2.11858302,2,2.657407805,3
2136_left.jpg,data\raw\slit_lamp\dataset_01\cataract\2136_left.jpg,slit_lamp,2.267915868,2,1.650547517,2,2.122779788,2,2.276156112,2
2137_left.jpg,data\raw\slit_lamp\dataset_01\cataract\2137_left.jpg,slit_lamp,2.705524062,3,2.127020196,2,2.092374104,2,2.122299178,2
2137_right.jpg,data\raw\slit_lamp\dataset_01\cataract\2137_right.jpg,slit_lamp,2.35172667,2,1.785504724,2,2.122779788,2,2.434401363,2
2138_left.jpg,data\raw\slit_lamp\dataset_01\cataract\2138_left.jpg,slit_lamp,2.537066172,3,1.925451361,2,2.123259557,2,2.30008582,2
2138_right.jpg,data\raw\slit_lamp\dataset_01\cataract\2138_right.jpg,slit_lamp,2.514681944,3,1.98922893,2,2.122539913,2,2.35533812,2
2139_right.jpg,data\raw\slit_lamp\dataset_01\cataract\2139_right.jpg,slit_lamp,2.090433407,2,1.792509876,2,2.121460568,2,2.339155433,2
2140_left.jpg,data\raw\slit_lamp\dataset_01\cataract\2140_left.jpg,slit_lamp,2.944698192,3,2.671985575,3,2.123139612,2,2.562409915,3
2140_right.jpg,data\raw\slit_lamp\dataset_01\cataract\2140_right.jpg,slit_lamp,2.304715558,2,1.971837588,2,2.122539913,2,2.365201063,2
2141_right.jpg,data\raw\slit_lamp\dataset_01\cataract\2141_right.jpg,slit_lamp,2.484572512,2,2.133552916,2,2.123739355,2,2.668872426,3
2142_left.jpg,data\raw\slit_lamp\dataset_01\cataract\2142_left.jpg,slit_lamp,2.577293459,3,2.233508868,2,2.123859309,2,2.490676806,2
2142_right.jpg,data\raw\slit_lamp\dataset_01\cataract\2142_right.jpg,slit_lamp,2.41688251,2,2.213223559,2,2.121340649,2,2.656054839,3
2143_right.jpg,data\raw\slit_lamp\dataset_01\cataract\2143_right.jpg,slit_lamp,2.410529169,2,1.982966807,2,2.121940259,2,2.368726476,2
2144_left.jpg,data\raw\slit_lamp\dataset_01\cataract\2144_left.jpg,slit_lamp,2.872936416,3,2.302952223,2,2.12265985,2,2.758055726,3
2144_right.jpg,data\raw\slit_lamp\dataset_01\cataract\2144_right.jpg,slit_lamp,3.088201845,3,2.343251527,2,2.124219182,2,2.586414406,3
2145_left.jpg,data\raw\slit_lamp\dataset_01\cataract\2145_left.jpg,slit_lamp,2.971585837,3,2.186467539,2,2.122060186,2,2.507113048,3
2146_left.jpg,data\raw\slit_lamp\dataset_01\cataract\2146_left.jpg,slit_lamp,2.661813352,3,2.272042929,2,2.122180116,2,2.656209723,3
2146_right.jpg,data\raw\slit_lamp\dataset_01\cataract\2146_right.jpg,slit_lamp,2.171166961,2,2.291306094,2,2.120860994,2,2.372495258,2
2147_left.jpg,data\raw\slit_lamp\dataset_01\cataract\2147_left.jpg,slit_lamp,2.193912287,2,2.06306658,2,2.120501271,2,2.514129355,3
2149_right.jpg,data\raw\slit_lamp\dataset_01\cataract\2149_right.jpg,slit_lamp,3.175662173,3,2.479699255,2,2.12457907,2,2.422439866,2
2150_left.jpg,data\raw\slit_lamp\dataset_01\cataract\2150_left.jpg,slit_lamp,1.707473274,2,1.56505876,2,2.120860994,2,2.284807467,2
2150_right.jpg,data\raw\slit_lamp\dataset_01\cataract\2150_right.jpg,slit_lamp,1.733568814,2,1.531426377,2,2.121220733,2,2.336753124,2
2151_left.jpg,data\raw\slit_lamp\dataset_01\cataract\2151_left.jpg,slit_lamp,2.849240118,3,2.314406557,2,2.122779788,2,2.666392626,3
2151_right.jpg,data\raw\slit_lamp\dataset_01\cataract\2151_right.jpg,slit_lamp,1.129603045,1,1.26817681,1,2.120381367,2,1.961349078,2
2152_left.jpg,data\raw\slit_lamp\dataset_01\cataract\2152_left.jpg,slit_lamp,2.244734775,2,2.013477268,2,2.123259557,2,2.043373448,2
2153_left.jpg,data\raw\slit_lamp\dataset_01\cataract\2153_left.jpg,slit_lamp,2.571802583,3,2.178539247,2,2.122539913,2,2.52027509,3
2153_right.jpg,data\raw\slit_lamp\dataset_01\cataract\2153_right.jpg,slit_lamp,2.834732941,3,2.200040571,2,2.123259557,2,2.692170272,3
2154_left.jpg,data\raw\slit_lamp\dataset_01\cataract\2154_left.jpg,slit_lamp,2.415607594,2,2.195171435,2,2.121820334,2,2.553461569,3
2155_left.jpg,data\raw\slit_lamp\dataset_01\cataract\2155_left.jpg,slit_lamp,2.690163933,3,2.224291709,2,2.121580488,2,2.704608743,3
2155_right.jpg,data\raw\slit_lamp\dataset_01\cataract\2155_right.jpg,slit_lamp,2.182426486,2,1.871905997,2,2.120021665,2,2.420059054,2
2156_left.jpg,data\raw\slit_lamp\dataset_01\cataract\2156_left.jpg,slit_lamp,2.341739248,2,2.307114091,2,2.120381367,2,2.697265906,3
2157_left.jpg,data\raw\slit_lamp\dataset_01\cataract\2157_left.jpg,slit_lamp,2.106054386,2,1.919714168,2,2.121100818,2,2.376414903,2
2157_right.jpg,data\raw\slit_lamp\dataset_01\cataract\2157_right.jpg,slit_lamp,1.786815831,2,1.642682346,2,2.120860994,2,2.290408625,2
2158_left.jpg,data\raw\slit_lamp\dataset_01\cataract\2158_left.jpg,slit_lamp,1.527365898,2,1.968799024,2,2.12170041,2,2.386911999,2
2158_right.jpg,data\raw\slit_lamp\dataset_01\cataract\2158_right.jpg,slit_lamp,2.439499038,2,2.298830074,2,2.123979265,2,2.206900776,2
2159_left.jpg,data\raw\slit_lamp\dataset_01\cataract\2159_left.jpg,slit_lamp,2.279090329,2,2.013446337,2,2.074237033,2,3.048075636,3
2160_right.jpg,data\raw\slit_lamp\dataset_01\cataract\2160_right.jpg,slit_lamp,2.524167975,3,2.054878222,2,2.073522028,2,3.127273038,3
2161_right.jpg,data\raw\slit_lamp\dataset_01\cataract\2161_right.jpg,slit_lamp,2.54686166,3,2.484493709,2,2.12265985,2,2.584917728,3
2162_right.jpg,data\raw\slit_lamp\dataset_01\cataract\2162_right.jpg,slit_lamp,1.941318783,2,2.214518407,2,2.124459105,2,2.399683031,2
2163_left.jpg,data\raw\slit_lamp\dataset_01\cataract\2163_left.jpg,slit_lamp,2.350889935,2,2.175111263,2,2.123019669,2,2.408139151,2
2163_right.jpg,data\raw\slit_lamp\dataset_01\cataract\2163_right.jpg,slit_lamp,1.972532998,2,2.186067314,2,2.122779788,2,1.940516973,2
2164_left.jpg,data\raw\slit_lamp\dataset_01\cataract\2164_left.jpg,slit_lamp,2.012043686,2,2.188118749,2,2.121940259,2,2.330590402,2
2164_right.jpg,data\raw\slit_lamp\dataset_01\cataract\2164_right.jpg,slit_lamp,3.060485054,3,2.907673137,3,2.125178919,2,2.845580182,3
2165_right.jpg,data\raw\slit_lamp\dataset_01\cataract\2165_right.jpg,slit_lamp,2.838868317,3,2.382871366,2,2.121940259,2,2.468858199,2
2166_left.jpg,data\raw\slit_lamp\dataset_01\cataract\2166_left.jpg,slit_lamp,0.591106893,1,0.976239694,1,2.120261464,2,1.79325957,2
2167_left.jpg,data\raw\slit_lamp\dataset_01\cataract\2167_left.jpg,slit_lamp,2.003377767,2,2.154518192,2,2.123139612,2,1.896852664,2
2167_right.jpg,data\raw\slit_lamp\dataset_01\cataract\2167_right.jpg,slit_lamp,2.01869272,2,1.741910974,2,2.120741084,2,2.289451764,2
2168_left.jpg,data\raw\slit_lamp\dataset_01\cataract\2168_left.jpg,slit_lamp,0.602460165,1,0.950919251,1,2.120141564,2,1.812510306,2
2168_right.jpg,data\raw\slit_lamp\dataset_01\cataract\2168_right.jpg,slit_lamp,2.155827217,2,2.21846514,2,2.121460568,2,2.200091428,2
2169_left.jpg,data\raw\slit_lamp\dataset_01\cataract\2169_left.jpg,slit_lamp,2.967009837,3,3.117055343,3,2.112711246,2,2.949511964,3
2169_right.jpg,data\raw\slit_lamp\dataset_01\cataract\2169_right.jpg,slit_lamp,3.092343966,3,3.539980841,4,2.122300046,2,3.039602122,3
2170_left.jpg,data\raw\slit_lamp\dataset_01\cataract\2170_left.jpg,slit_lamp,2.434602661,2,2.459756934,2,2.120141564,2,2.571078681,3
2170_right.jpg,data\raw\slit_lamp\dataset_01\cataract\2170_right.jpg,slit_lamp,3.031422922,3,4.073703599,4,2.118702897,2,3.016333419,3
2171_left.jpg,data\raw\slit_lamp\dataset_01\cataract\2171_left.jpg,slit_lamp,1.351540914,1,1.043468468,1,2.12170041,2,1.900859101,2
2172_left.jpg,data\raw\slit_lamp\dataset_01\cataract\2172_left.jpg,slit_lamp,3.241542847,3,2.731763277,3,2.127458749,2,3.04006475,3
2173_right.jpg,data\raw\slit_lamp\dataset_01\cataract\2173_right.jpg,slit_lamp,2.82588494,3,2.449563282,2,2.124459105,2,2.692190479,3
2174_right.jpg,data\raw\slit_lamp\dataset_01\cataract\2174_right.jpg,slit_lamp,0.8357178,1,1.676722391,2,2.220464899,2,1.399742614,1
2175_left.jpg,data\raw\slit_lamp\dataset_01\cataract\2175_left.jpg,slit_lamp,0.71465486,1,1.821878783,2,2.168600466,2,0.939764858,1
2176_left.jpg,data\raw\slit_lamp\dataset_01\cataract\2176_left.jpg,slit_lamp,1.266512644,1,1.978664015,2,2.221434531,2,1.573986077,2
2176_right.jpg,data\raw\slit_lamp\dataset_01\cataract\2176_right.jpg,slit_lamp,2.991825963,3,2.161858201,2,2.082345405,2,2.850631202,3
2177_right.jpg,data\raw\slit_lamp\dataset_01\cataract\2177_right.jpg,slit_lamp,1.067046946,1,1.590377697,2,2.221434531,2,1.622524805,2
2178_left.jpg,data\raw\slit_lamp\dataset_01\cataract\2178_left.jpg,slit_lamp,3.201334738,3,3.574301584,4,2.0584048,2,2.923786408,3
2178_right.jpg,data\raw\slit_lamp\dataset_01\cataract\2178_right.jpg,slit_lamp,0.886085199,1,1.761783265,2,2.194922474,2,1.074816112,1
2179_left.jpg,data\raw\slit_lamp\dataset_01\cataract\2179_left.jpg,slit_lamp,0.567571988,1,2.533408342,3,2.190691674,2,1.485919542,1
2179_right.jpg,data\raw\slit_lamp\dataset_01\cataract\2179_right.jpg,slit_lamp,0.931896673,1,1.736816312,2,2.220222504,2,1.202873147,1
2180_left.jpg,data\raw\slit_lamp\dataset_01\cataract\2180_left.jpg,slit_lamp,0.96282047,1,1.697274014,2,2.213195393,2,1.246465599,1
2180_right.jpg,data\raw\slit_lamp\dataset_01\cataract\2180_right.jpg,slit_lamp,1.083537799,1,1.790963341,2,2.163658157,2,0.918324153,1
2181_left.jpg,data\raw\slit_lamp\dataset_01\cataract\2181_left.jpg,slit_lamp,0.945053653,1,1.602994582,2,2.233440661,2,1.507815287,2
2181_right.jpg,data\raw\slit_lamp\dataset_01\cataract\2181_right.jpg,slit_lamp,0.6355899,1,1.945079798,2,2.180786599,2,0.899227589,1
2182_left.jpg,data\raw\slit_lamp\dataset_01\cataract\2182_left.jpg,slit_lamp,0.948658454,1,1.903176365,2,2.107202948,2,0.95900745,1
2182_right.jpg,data\raw\slit_lamp\dataset_01\cataract\2182_right.jpg,slit_lamp,0.813655544,1,1.949605644,2,2.17595853,2,1.142312106,1
2183_left.jpg,data\raw\slit_lamp\dataset_01\cataract\2183_left.jpg,slit_lamp,3.298105404,3,2.290025194,2,2.127098734,2,2.523183833,3
2183_right.jpg,data\raw\slit_lamp\dataset_01\cataract\2183_right.jpg,slit_lamp,3.299787566,3,2.791762127,3,2.051155527,2,2.752854164,3
2184_left.jpg,data\raw\slit_lamp\dataset_01\cataract\2184_left.jpg,slit_lamp,3.315486426,3,3.318724383,3,1.943765911,2,3.06791683,3
2184_right.jpg,data\raw\slit_lamp\dataset_01\cataract\2184_right.jpg,slit_lamp,3.299634156,3,3.292848571,3,1.976762839,2,2.993706016,3
2185_left.jpg,data\raw\slit_lamp\dataset_01\cataract\2185_left.jpg,slit_lamp,2.909068387,3,1.823714121,2,2.076501687,2,2.959397957,3
2187_right.jpg,data\raw\slit_lamp\dataset_01\cataract\2187_right.jpg,slit_lamp,3.006743583,3,2.110486733,2,2.078170837,2,3.067885688,3
2189_left.jpg,data\raw\slit_lamp\dataset_01\cataract\2189_left.jpg,slit_lamp,2.970132293,3,2.494906008,2,2.07721699,2,3.059898087,3
2189_right.jpg,data\raw\slit_lamp\dataset_01\cataract\2189_right.jpg,slit_lamp,3.108620397,3,2.377438653,2,2.057691414,2,2.993584361,3
218_right.jpg,data\raw\slit_lamp\dataset_01\cataract\218_right.jpg,slit_lamp,2.167469494,2,2.215158908,2,2.121100818,2,2.652744711,3
2190_right.jpg,data\raw\slit_lamp\dataset_01\cataract\2190_right.jpg,slit_lamp,2.346427662,2,1.460627027,1,2.075309674,2,2.82312897,3
