image_id,source_dataset,file_path,patient_id,eye,resolution,format,blur_score,brightness,contrast,hash
12_JPG_jpg.rf.d33fc498dd2a1549e993fb430215c965.jpg,dataset_01,raw\mobile\dataset_01\data\test\immature\12_JPG_jpg.rf.d33fc498dd2a1549e993fb430215c965.jpg,12,,416x416,jpg,2953.9202997057973,111.05213341346153,42.63799045191176,f6000f7c55d6fef92e389a6ec70a1040cb6680f688eeef84580d114e1142b998
12_JPG_jpg.rf.dc4498141774cee3408e84eab32b72a3.jpg,dataset_01,raw\mobile\dataset_01\data\test\immature\12_JPG_jpg.rf.dc4498141774cee3408e84eab32b72a3.jpg,12,,416x416,jpg,8357.639439247681,111.36095830251479,45.36427110193398,4f1e502788eb41808136c9c58cd4e90729d852da3ee790ddf1b521ff31261703
12_JPG_jpg.rf.e40aff3ab2048433a4dbe5914de2131d.jpg,dataset_01,raw\mobile\dataset_01\data\test\immature\12_JPG_jpg.rf.e40aff3ab2048433a4dbe5914de2131d.jpg,12,,416x416,jpg,8752.91379572937,111.35434772559172,45.24338425848868,8e14dcfd525d6f10a2c1ac541ba74217104e5f4f0bc95f6fea6ae8923b17ba50
13_jpg.rf.21a0b6c3e064f6769771bc7a1e512b58.jpg,dataset_01,raw\mobile\dataset_01\data\test\immature\13_jpg.rf.21a0b6c3e064f6769771bc7a1e512b58.jpg,13,,416x416,jpg,3991.7718077639533,115.12443948779585,46.25675109123975,dc107721c0346409f903ea1d83b1a14a6dc256909e01943064d273d9602cc80d
13_jpg.rf.7f0c5b6f4117378d61ceb21562468e2f.jpg,dataset_01,raw\mobile\dataset_01\data\test\immature\13_jpg.rf.7f0c5b6f4117378d61ceb21562468e2f.jpg,13,,416x416,jpg,5430.878469588739,115.00658746301775,46.82914216985985,1a3d51108b78c8ff266257ec7fdcc34e1eefeded27febd7dbc53cb01b5a54c02
13_jpg.rf.84604ca9dc91f17b68ad57e934ddc90c.jpg,dataset_01,raw\mobile\dataset_01\data\test\immature\13_jpg.rf.84604ca9dc91f17b68ad57e934ddc90c.jpg,13,,416x416,jpg,9037.021033649038,115.2736975314349,48.38961111610496,863234180873ad1704f345f6c5f3915eb2b16b3f4e2951c0840b3f7a2c60155d
13_jpg.rf.969296cd7378368fa30d7a11591c8986.jpg,dataset_01,raw\mobile\dataset_01\data\test\immature\13_jpg.rf.969296cd7378368fa30d7a11591c8986.jpg,13,,416x416,jpg,7444.4948338679615,115.19980237610947,47.848746777182846,261c755aad285498de9310603329b232b6cb111926a2b717f7a135877985ad7b
13_jpg.rf.97eb3f9ccfbb0b23dce83f620c628783.jpg,dataset_01,raw\mobile\dataset_01\data\test\immature\13_jpg.rf.97eb3f9ccfbb0b23dce83f620c628783.jpg,13,,416x416,jpg,13793.478965780081,115.38289917714496,50.121746940922364,07baa997169bb9369448ae8ebd2d6643d413a2de92fb9b15d619a0fea96c8c4e
13_jpg.rf.a9412d933093ddd65cecc779b440df54.jpg,dataset_01,raw\mobile\dataset_01\data\test\immature\13_jpg.rf.a9412d933093ddd65cecc779b440df54.jpg,13,,416x416,jpg,14551.559119326856,115.2606670673077,50.28657262850771,f379a77e863e585ebd013fb7b9ca2319629ce008c25b9572352923170aedb193
13_jpg.rf.edd117f3e0dbb2b9b93f07ac22b31b47.jpg,dataset_01,raw\mobile\dataset_01\data\test\immature\13_jpg.rf.edd117f3e0dbb2b9b93f07ac22b31b47.jpg,13,,416x416,jpg,12139.062806923857,115.45996671597634,49.41890711756138,e6faa9bfbafc02044cf8736515775c4fe7a2ea777745959b44c436773d7d0033
13_jpg.rf.faed7739c19210a1f733112658f5c421.jpg,dataset_01,raw\mobile\dataset_01\data\test\immature\13_jpg.rf.faed7739c19210a1f733112658f5c421.jpg,13,,416x416,jpg,8469.06643564124,115.37498844304734,47.89230077029258,cb062b84aee6d1664cdb1dde8f243ede1c20c0c4b5071d5d667d0a61536ad6ea
14_jpg.rf.037bdc94b058f7abc3f06a4fcf3453ed.jpg,dataset_01,raw\mobile\dataset_01\data\test\immature\14_jpg.rf.037bdc94b058f7abc3f06a4fcf3453ed.jpg,14,,416x416,jpg,913.9219615360689,97.63299163276628,45.398494658894386,53f594363f47a44a619ae2f92cf347b8a471780ee970e0610fbb844069eb80a5
14_jpg.rf.51ac1bc8088ee74b286ab8dc66c0971e.jpg,dataset_01,raw\mobile\dataset_01\data\test\immature\14_jpg.rf.51ac1bc8088ee74b286ab8dc66c0971e.jpg,14,,416x416,jpg,11891.86326967969,98.47526812130178,49.63033501666819,18c92f32e092c2e0ab3e6705fd6af68c7a8a0afb0ff906f554ab384bb4d76bc1
14_jpg.rf.c93499ad654fee7600c7a6089ad623d1.jpg,dataset_01,raw\mobile\dataset_01\data\test\immature\14_jpg.rf.c93499ad654fee7600c7a6089ad623d1.jpg,14,,416x416,jpg,14984.703344607613,98.37920673076923,50.6935435091367,93bf18a0c03ec692c5f9a937dd84cfe52fe2a0160f9d03622e738b045c78e743
14_jpg.rf.cbcd3ed14a07268a8cad9d470a1f0b31.jpg,dataset_01,raw\mobile\dataset_01\data\test\immature\14_jpg.rf.cbcd3ed14a07268a8cad9d470a1f0b31.jpg,14,,416x416,jpg,16534.1300413343,98.83589127218934,51.33006442404529,45dcc5723ae2ee8bb321c4c0d19ccd0527228756b947521052eff42c45516d4f
14_jpg.rf.f7c829e05d4597fbb35f35140280c0fc.jpg,dataset_01,raw\mobile\dataset_01\data\test\immature\14_jpg.rf.f7c829e05d4597fbb35f35140280c0fc.jpg,14,,416x416,jpg,11454.469692848486,98.53925896819527,49.455713282132635,e2767057bcae086f363ab88dea2e91cfd29492d7a1332d6abe556354ba56326e
14_jpg.rf.fc50349dd57776b7330b487f6ff6725b.jpg,dataset_01,raw\mobile\dataset_01\data\test\immature\14_jpg.rf.fc50349dd57776b7330b487f6ff6725b.jpg,14,,416x416,jpg,15759.749931336653,98.74891364644971,50.85453080745136,320822e97106f0c97fe808031073e12ebd0d42d8b0798eac066ddb9ad8d20e1e
15_jpg.rf.06350d6a0aeb9f2a1fd8380f128e5c74.jpg,dataset_01,raw\mobile\dataset_01\data\test\immature\15_jpg.rf.06350d6a0aeb9f2a1fd8380f128e5c74.jpg,15,,416x416,jpg,7209.311082422514,83.35938655695266,49.94973575533242,202c274efcc10df1b33a560ca6688cde01db2407fd01b27471a5a0792397d41c
15_jpg.rf.19685a1d5851b1a611db90bd16dceb5d.jpg,dataset_01,raw\mobile\dataset_01\data\test\immature\15_jpg.rf.19685a1d5851b1a611db90bd16dceb5d.jpg,15,,416x416,jpg,19929.327821619172,85.11318301590237,54.309960022136096,fe69fb011f2bb6b2c8823e912570e457568b5aec054d7d89f9884d1f63a6a330
15_jpg.rf.23339bc8d26b22f1a7d5c363f96053ec.jpg,dataset_01,raw\mobile\dataset_01\data\test\immature\15_jpg.rf.23339bc8d26b22f1a7d5c363f96053ec.jpg,15,,416x416,jpg,1098.2408633633972,82.84396380362426,47.672123808584686,b353cde6a4979aa9db3c174cfc7961c3006a7da372e3758728b4662ca53d1980
15_jpg.rf.500e72cc8ff0ac84c00934b91666f0e4.jpg,dataset_01,raw\mobile\dataset_01\data\test\immature\15_jpg.rf.500e72cc8ff0ac84c00934b91666f0e4.jpg,15,,416x416,jpg,10647.382319485507,83.88314187315089,51.1445771642601,d683f8e450840ce46d83c5c20939e4f4c318ca671d4913da519781136bbf7999
15_jpg.rf.a1e9cc852ffb9c5fbaf535068b7d90e4.jpg,dataset_01,raw\mobile\dataset_01\data\test\immature\15_jpg.rf.a1e9cc852ffb9c5fbaf535068b7d90e4.jpg,15,,416x416,jpg,4473.737101823466,83.49509985207101,48.71816174650091,2bbef626a5634d17ce7a78045f7712c2d6cdab91fcd5084c0a82845b95deaaad
15_jpg.rf.aacec39497c7b8f67797a0dbf2f17d70.jpg,dataset_01,raw\mobile\dataset_01\data\test\immature\15_jpg.rf.aacec39497c7b8f67797a0dbf2f17d70.jpg,15,,416x416,jpg,7648.5023821242075,83.5530290772929,50.08801202156052,ce3f26f7cc38bef9db3e1fec7c8437bb5aeb719d0a812ee6c6c89c33852065ee
15_jpg.rf.c5dea923f32ca51ab10705415fd34fdb.jpg,dataset_01,raw\mobile\dataset_01\data\test\immature\15_jpg.rf.c5dea923f32ca51ab10705415fd34fdb.jpg,15,,416x416,jpg,19170.898925013757,85.06205505732248,53.869018078302915,3e145fe86c29f2d83818363aab8c16d677a63165f98d7cdb4de115b59dbe45e2
15_jpg.rf.c99b8f5a165525094c02b40d99920f59.jpg,dataset_01,raw\mobile\dataset_01\data\test\immature\15_jpg.rf.c99b8f5a165525094c02b40d99920f59.jpg,15,,416x416,jpg,17126.846723347397,84.76857202292899,53.47984008286594,9e4c2d9b03b803e803dfeb613e60ddd712468a21a92b1da76df5f356885a3770
16_jpg.rf.0c3ffa8e3e9b8d2ffa634083becd5d44.jpg,dataset_01,raw\mobile\dataset_01\data\test\immature\16_jpg.rf.0c3ffa8e3e9b8d2ffa634083becd5d44.jpg,16,,416x416,jpg,11791.58379138105,121.90920280140533,49.13266606096345,3114ab9deed839e2ac30c9d2170e0965e3dbbe79411a4ef120bc5fa79493993b
16_jpg.rf.7431030511a11658ad1a13abc5d57d49.jpg,dataset_01,raw\mobile\dataset_01\data\test\immature\16_jpg.rf.7431030511a11658ad1a13abc5d57d49.jpg,16,,416x416,jpg,6760.340997397177,122.12466484837279,46.69443678023815,aef4c64b425ae8263c70eeaaa29d908bc651de84ca889b79be1ac9852058b06e
16_jpg.rf.78f5e1411ab3982e040699cce17c14fd.jpg,dataset_01,raw\mobile\dataset_01\data\test\immature\16_jpg.rf.78f5e1411ab3982e040699cce17c14fd.jpg,16,,416x416,jpg,7525.0105538378075,121.81961908284023,46.969211613288095,eb711200650c41825aab212a3442734ad6a357de488f278cb185f37440592780
16_jpg.rf.d56b502e098cb83ce17a493e2fe1adee.jpg,dataset_01,raw\mobile\dataset_01\data\test\immature\16_jpg.rf.d56b502e098cb83ce17a493e2fe1adee.jpg,16,,416x416,jpg,5935.684402983377,121.85409347263314,46.392531969955556,7d8f9dff1447ac60011449b7f9d2c0b4edc512ecdea14b0a021f40b0acf17b89
16_jpg.rf.ed0525bb95e59a72cd54bfa7c30fdd65.jpg,dataset_01,raw\mobile\dataset_01\data\test\immature\16_jpg.rf.ed0525bb95e59a72cd54bfa7c30fdd65.jpg,16,,416x416,jpg,3843.6374107091838,121.78335914386095,45.503346117526874,490b0948d83d531ac47282982e8a909ac5fcf9bdb5143deb2f68bb9717429b2a
16_jpg.rf.fac659082ca9e747fd99a1ef4f39806a.jpg,dataset_01,raw\mobile\dataset_01\data\test\immature\16_jpg.rf.fac659082ca9e747fd99a1ef4f39806a.jpg,16,,416x416,jpg,16103.453545340215,122.02329881656804,50.66591289007505,a7b68d804f4c8c1078ceee9f893f8a205d3b6c069df5e029c5fb5acdb2cd2480
17_jpg.rf.06c90624c4d430462c223e47e334fa9b.jpg,dataset_01,raw\mobile\dataset_01\data\test\immature\17_jpg.rf.06c90624c4d430462c223e47e334fa9b.jpg,17,,416x416,jpg,15917.032891142306,129.29061113165682,49.781941095746696,1293954d79a8e2a85bc5f95cb65521f2c63fd908ed51109db57f1f476808a504
17_jpg.rf.1647b2de4602848b3cf08841c9d27ea4.jpg,dataset_01,raw\mobile\dataset_01\data\test\immature\17_jpg.rf.1647b2de4602848b3cf08841c9d27ea4.jpg,17,,416x416,jpg,15203.900210475516,129.3559656989645,49.227702693860245,f732790af0a8cec96ed2da00963622d09fcf3f477a2c63466f4bb7010156d18d
17_jpg.rf.21eda2057e762bb0f50407bf36baac3e.jpg,dataset_01,raw\mobile\dataset_01\data\test\immature\17_jpg.rf.21eda2057e762bb0f50407bf36baac3e.jpg,17,,416x416,jpg,27.910568805181825,129.46461261094674,43.55583295453795,0f1529adb45d3dcefff0e3ccb4487667f3b04f9245fd6309a8f29a759f4503c7
17_jpg.rf.424670697852372959fda33ada2f4110.jpg,dataset_01,raw\mobile\dataset_01\data\test\immature\17_jpg.rf.424670697852372959fda33ada2f4110.jpg,17,,416x416,jpg,1084.706622332511,129.36704881656806,43.86582506312598,15d5ec1cb2e510b00b1d9b2ec0c0386a163b487b91950b63d611c97082b6c3a4
17_jpg.rf.5c831ff21640695f4b85e1a16064bf5b.jpg,dataset_01,raw\mobile\dataset_01\data\test\immature\17_jpg.rf.5c831ff21640695f4b85e1a16064bf5b.jpg,17,,416x416,jpg,11098.511440629707,129.2981462647929,48.02821046860506,7458ffe5cd84b5c20b1b527d86f20833117b626f907f6bbe065cb4987d069e36
17_jpg.rf.6d1e58908c2c8fa65e1cc782b3cf1104.jpg,dataset_01,raw\mobile\dataset_01\data\test\immature\17_jpg.rf.6d1e58908c2c8fa65e1cc782b3cf1104.jpg,17,,416x416,jpg,1879.553365032303,129.32605630547337,44.28658123960542,0c25abf6824211547b815c4c0c60dcd8f2416d3d623c01cbe574c14cb9023b0a
17_jpg.rf.8fbca65f09934efb647f6a14a0d20f78.jpg,dataset_01,raw\mobile\dataset_01\data\test\immature\17_jpg.rf.8fbca65f09934efb647f6a14a0d20f78.jpg,17,,416x416,jpg,11907.183746789033,129.2781758505917,48.157641530864346,7a1f9a6d23323985ba6d856b355565134c84fb8bf7d9774c712b0fcaba2bba6e
17_jpg.rf.fe9a6ac96369a3282ef289442d310930.jpg,dataset_01,raw\mobile\dataset_01\data\test\immature\17_jpg.rf.fe9a6ac96369a3282ef289442d310930.jpg,17,,416x416,jpg,1967.081257869648,129.40183524408283,44.46685324690938,7c185d5b725a075d6bc24dc014aed22e90f09e48e6707cecef13fdb5d4adf89e
18_jpg.rf.01fa3a921118f5a178e226c69f1b7edf.jpg,dataset_01,raw\mobile\dataset_01\data\test\immature\18_jpg.rf.01fa3a921118f5a178e226c69f1b7edf.jpg,18,,416x416,jpg,8190.576668770539,110.87309310281066,59.72672899526446,4b1d78ebabba44f1e54568cc679c68511ebb8347f33ec114d121b8eecbf0f1dd
18_jpg.rf.0fe3ab7858dbf773a8d61c00dc017438.jpg,dataset_01,raw\mobile\dataset_01\data\test\immature\18_jpg.rf.0fe3ab7858dbf773a8d61c00dc017438.jpg,18,,416x416,jpg,18590.055927451678,111.16357710798816,62.37335307587425,f077d6440ae4bf75743c0c3affcf0d99d634ded508b5baeb8b5ba6ee2862d890
18_jpg.rf.381f82c4c5c6d4d9071296478b88a324.jpg,dataset_01,raw\mobile\dataset_01\data\test\immature\18_jpg.rf.381f82c4c5c6d4d9071296478b88a324.jpg,18,,416x416,jpg,12643.07150209169,111.05091993343196,60.81106579464989,0925d126888e9123abb52492cf0c5bd268274b09b6ab4e856ac0c6c6f9974e6e
18_jpg.rf.7bf555aff7f64461f9a14f2ed0d8a75f.jpg,dataset_01,raw\mobile\dataset_01\data\test\immature\18_jpg.rf.7bf555aff7f64461f9a14f2ed0d8a75f.jpg,18,,416x416,jpg,20109.296171876405,111.39295950443787,62.74845158783066,bf0566256ea46c044e162a93dec290c8a111260a6e9ab7cb38f9e02d027709a0
18_jpg.rf.a52b0e9d819201357c15e893059443be.jpg,dataset_01,raw\mobile\dataset_01\data\test\immature\18_jpg.rf.a52b0e9d819201357c15e893059443be.jpg,18,,416x416,jpg,17242.693761921495,111.1826171875,62.176667334522236,814b75acc8bb92b70a490c5d66c912fd90914d8f519c7494828e1feb9e7ea013
18_jpg.rf.c5d8af4773d10421fe7f8e64db7536bf.jpg,dataset_01,raw\mobile\dataset_01\data\test\immature\18_jpg.rf.c5d8af4773d10421fe7f8e64db7536bf.jpg,18,,416x416,jpg,10530.245722732356,110.97496764053254,60.2823655230577,7ee0070dfac1384bda8b2bb9c67082c0823413d6d6466058713861081bdf6220
18_jpg.rf.d9decf9124c65c6083dcf669530006db.jpg,dataset_01,raw\mobile\dataset_01\data\test\immature\18_jpg.rf.d9decf9124c65c6083dcf669530006db.jpg,18,,416x416,jpg,14564.396680544514,110.86693324704142,61.12556322697323,bf77d2fc82bbc80edc1069082d746ee86dc7527e1ef8f3be64222b75828e9c8e
18_jpg.rf.fd8a1f32e1bd8d10ad419fab244ca979.jpg,dataset_01,raw\mobile\dataset_01\data\test\immature\18_jpg.rf.fd8a1f32e1bd8d10ad419fab244ca979.jpg,18,,416x416,jpg,16125.972690497167,111.19979659763314,61.79585845121565,7cbe5955f25a52ebcadce479de30c608dfe000e7a2319585501b4e9ac48462c6
1_JPG.rf.12736a1e7f886c3318fa3b7587f127ac.jpg,dataset_01,raw\mobile\dataset_01\data\test\immature\1_JPG.rf.12736a1e7f886c3318fa3b7587f127ac.jpg,1,,416x416,jpg,13356.711537108811,125.64688308986686,48.40698554356452,51753ef299ed692958bc32be27bffc8024a7ce0f855e1158048f7d667dbfe516
1_JPG.rf.1424a82813628fc477f0be584c3cb984.jpg,dataset_01,raw\mobile\dataset_01\data\test\immature\1_JPG.rf.1424a82813628fc477f0be584c3cb984.jpg,1,,416x416,jpg,12603.223494461872,125.58138983912721,48.00996741608142,957bfd0b9f76377a6791aa7ee7102c8f68f49d6180a08b0c9df53e51ade3bcd8
1_JPG_jpg.rf.0a29df8bd06ff5b7b0bd7322f6a92a48.jpg,dataset_01,raw\mobile\dataset_01\data\test\immature\1_JPG_jpg.rf.0a29df8bd06ff5b7b0bd7322f6a92a48.jpg,1,,416x416,jpg,8555.129664449265,125.51118713017752,46.33578973783056,2369d62eca44209de5ea71206f3485e1425da40575029e98e47db6d55391ccb0
1_JPG_jpg.rf.437dad54a39d113594b8976e7c3ef6b9.jpg,dataset_01,raw\mobile\dataset_01\data\test\immature\1_JPG_jpg.rf.437dad54a39d113594b8976e7c3ef6b9.jpg,1,,416x416,jpg,12281.723455669155,125.65108404215977,47.97492038383011,c8d3602e176284518b8c96f9114ea88d2da14e8985aca209f36ce39863867a20
1_JPG_jpg.rf.b641f17f8f3ba05bb83202fd07c07252.jpg,dataset_01,raw\mobile\dataset_01\data\test\immature\1_JPG_jpg.rf.b641f17f8f3ba05bb83202fd07c07252.jpg,1,,416x416,jpg,971.939260976738,125.55279793823965,42.80483478229304,c60cad374a233c3a37c4e799ac6441db20ef2d138220e425fbcfa41aab87fd4b
1_JPG_jpg.rf.b9b5fb37ac1d1734d0008ddac495d691.jpg,dataset_01,raw\mobile\dataset_01\data\test\immature\1_JPG_jpg.rf.b9b5fb37ac1d1734d0008ddac495d691.jpg,1,,416x416,jpg,16296.745839689873,125.77233958949704,49.079599109900286,a8cdfe9f94cac3db219de2a845fab6540944c38b6afc6c7228c8321d271ec9c7
1_JPG_jpg.rf.d41a64f1c9f4cf1bb64519e5affd9ff9.jpg,dataset_01,raw\mobile\dataset_01\data\test\immature\1_JPG_jpg.rf.d41a64f1c9f4cf1bb64519e5affd9ff9.jpg,1,,416x416,jpg,1163.205548823963,125.57598118528107,43.54476712492298,90efef9a611a2c49115bda2caa09a9c2b029944f628d01f1be2ad3c84f96e892
1_JPG_jpg.rf.ef0f661c396745abf3f0fce257594c14.jpg,dataset_01,raw\mobile\dataset_01\data\test\immature\1_JPG_jpg.rf.ef0f661c396745abf3f0fce257594c14.jpg,1,,416x416,jpg,4711.2162184097715,125.68854590421597,44.650122077470066,d3ce52d96b60dd369f3dc8e5ab135d5b5bbaa924ff91ef5f6d45d0f623051f5c
20_jpg.rf.0ebe787506c76c1550fdec3f31b6dedd.jpg,dataset_01,raw\mobile\dataset_01\data\test\immature\20_jpg.rf.0ebe787506c76c1550fdec3f31b6dedd.jpg,20,,416x416,jpg,14038.757421469523,124.58356832470415,70.43013809012643,07795ad2be65508297714f06395d5d59674f8a2c5a19e486bb3769aa5a294699
20_jpg.rf.10879bc73f3e7d9facb101a37dfcbeb8.jpg,dataset_01,raw\mobile\dataset_01\data\test\immature\20_jpg.rf.10879bc73f3e7d9facb101a37dfcbeb8.jpg,20,,416x416,jpg,12330.273292193937,124.52186575443787,70.11665415821639,68d0a293a0b1fac3ea240b9d63ca2607aa9d2fae6f73db76a11065d2a7f5bfd9
20_jpg.rf.1964a36e7b21ad9119bd818b7c7b02cd.jpg,dataset_01,raw\mobile\dataset_01\data\test\immature\20_jpg.rf.1964a36e7b21ad9119bd818b7c7b02cd.jpg,20,,416x416,jpg,17030.315038473236,124.92837578587279,70.97184604437474,40e15de909713339bed7251ce0d4215dd7de30362118b9bb16a1e0cfa0841a52
